id,title,vote_average,vote_count,release_date,revenue,budget,popularity,genres,cast,director,profit,release_year,ROI,adjusted_revenue,adjusted_budget,release_month
913814,Brian and Charles,6.3,141.0,2022-06-17,216220.0,1200000.0,11.031,"Comedy, Drama, Science Fiction","Mari Izzard, Lowri Izzard, Chris Hayward, Vivienne Soan, Rishi Nair, Nina Sosanya, Nicholas Asbury, Jamie Michie, Sunil Patel, Lynn Hunter, Colin Bennett, David Earl, Louise Brealey, Cara Chase",Jim Archer,-983780.0,2022,-81.982,236386.74410659375,1311923.4711308507,6
918549,Engineering Eternity,9.0,1.0,2021-11-13,9475.0,1850.0,1.424,"Science Fiction, Family, Romance","Alya Devara Rifiany, Julio Rionaldo",M. Ridzky Ramadhani,7625.0,2021,412.162,11188.19188191882,2184.5018450184502,11
919573,The Innocent,6.8,339.0,2022-10-12,5175806.0,4000000.0,3.722,"Comedy, Crime, Romance","Zorah Ait Maten, Thomas Rortais, Véronique Kapoyan, Sylvain Longo, Franck Gonzales, Laëtitia Clément, Mikael Foisset, Jean-Claude Bolle-Reddat, Shahriar Sadrolashrafi, René Palomba, Florent Masarin, Romain Blachier, Mattéo Rozier, Manda Touré, Jean-Claude Pautot, Roschdy Zem, Jean-Mickaël Bricard, Olga Amelchenko, Joséphine Caraballo, Anouk Grinberg, Noémie Merlant, Côme Thieulin, Pascal Sighrouchni, Yanisse Kebbab, Zeyaelddin Seyed Saleh, Léa Wiazemsky, Rachid Leghrib, Louis Garrel",Louis Garrel,1175806.0,2022,29.395,5658551.14451657,4373078.237102835,10
921693,Hidden Agenda,10.0,1.0,2021-11-27,2820.0,28209.0,0.6,Drama,"Namusisi Labella, Namutebi Munirah, Kwanuka Abdulmalik, Bukenya Shadia, Nakagga Zubedda, Nababi Milly .H., Olikiriza Sharon, Emma Vito, Hogan Peterson, Ssali Matia, Tackvan .R. Nsubuga, Harry Kezah",Ssembatya Shafiq,-25389.0,2021,-90.003,3329.889298892989,33309.52029520295,11
922830,Disco Boy,6.9,65.0,2023-03-09,2610.0,3500000.0,7.318,"Drama, War","Edmond Gomis, Claudio Segaluscio, Mutamba Kalonji, Salem Kisita, Prince Bara, Franz Rogowski, Philippe Mamolo, Leon Lučev, Matteo Olivetti, Donia Eden, Max Geller, Jéromine Chasseriaud, Robert Chodur, Giacomo Abbruzzese, Wahab Oladiti, Bogdan Frankowski, Ash Goldeh, Dimitri Pacalo, Michał Balicki, France Albert, Reza Akrad Beheshti, Georgi Jivkovv, Assadilah Mouslim, Mathilde Soares, Laëtitia Ky, Tiffany Tatibouet Cox, Morr Ndiaye, Robert Więckiewicz",Giacomo Abbruzzese,-3497390.0,2023,-99.925,2741.0567771578603,3675746.636035445,3
925263,A Brighter Tomorrow,7.1,306.0,2023-04-20,6551542.0,13266839.0,7.235,Comedy,"Nanni Moretti, Enrico Cerretti, Flavio Furno, Silvio Orlando, Anger Zsolt, Blu Yoshimi, Anna Bonaiuto, Giuseppe Scoditti, Silvia Nono, Chiara Valerio, Corrado Augias, Elio De Capitani, Angelo Galdi, Elena Lietti, Jerzy Stuhr, Alba Rohrwacher, Mariella Valentini, Claudio Morganti, Teco Celio, Giulia Lazzarini, Margherita Buy, Valentina Romani, Michele Eburnea, Fabio Traversa, Valerio Da Silva, Francesco Rossini, Laura Nardi, Mathieu Amalric, Benjamin Stender, Simone Proietti, Rosario Lisma, Dario Cantarelli, Arianna Pozzoli, Beniamino Marcone, Francesco Brandi, Gigio Morra, Sun Hee You, Renzo Piano, Arianna Serrao, Federica Sandrini, Carolina Pavone, Renato Carpentieri, Lina Sastri, Barbora Bobuľová, Jasmine Trinca",Nanni Moretti,-6715297.0,2023,-50.617,6880516.704955694,13933011.09287824,4
925786,Satan's Slaves 2: Communion,7.016,64.0,2022-07-30,5909528.0,900000.0,2.283,"Drama, Horror, Mystery","Nasar Anuz, Ahmad Ramadhan Alrasyid, M. Adhiyat, Rieviena Yulietta, Ratu Felisha, Mian Tiara, Moh Iqbal Sulaiman, Ibrahim Mardikusno, Cindy Nirmala, Endy Arfian, Tommy Dewo, Joko Anwar, Bront Palarae, Nafiza Fatia Rani, Aghi Narottama, Ratu Silvi, Sita Nursanti, Kiki Narendra, Mukhlist Abot, Rukman Rosadi, Bonaventura Sarif Andrian, Nazira C. Noer, Fatih Unru, Egy Fedly, Fachry Albar, Aimee Saras, Jourdy Pranata, Muzakki Ramdhan, Nindy Prameswary, Keisha Gayo, Ayu Laksmi, Tia Hasibuan, Patty Sandya, Muhammad Abe Baasyin, Tara Basro, Maera Panigoro, Asmara Abigail",Joko Anwar,5009528.0,2022,556.614,6460707.072087461,983942.603348138,7
926889,Mother and Son,6.5,17.0,2022-11-25,170419.0,3900000.0,0.628,Drama,"Saül Benchetrit, Thibaut Évrard, Pascal Rénéric, Annabelle Lengronne, Milan Doucansi, Manon Clavel, Majd Mastoura, Ahmed Sylla, Laetitia Dosch, Rafaël Rajabian, Angelina Woreth, Sidy Fofana, Aliocha Delmotte, Kenzo Sambin, Serena Goy de Peretti, Stéphane Bak, Jean-Christophe Folly",Léonor Serraille,-3729581.0,2022,-95.63,186313.90502220704,4263751.281175265,11
927365,The force of nature humanity,6.4,5.0,2021-12-17,15000.0,1500000.0,0.838,Drama,"Hossein kheradmand, Toktam edalatinya, Reyhane vahediyan, Masoume afzali, Seyed mostafa zarif, Setayesh shams abadi, Mahla sadeghi, Raha mehranfar, Reza shams abadi, Ali rastgo, Samane gonabadiyan, Nazanin jalili, Azam zareifar",Mohammad Yaromtaghloo,-1485000.0,2021,-99.0,17712.17712177122,1771217.7121771218,12
928123,The Battle at Lake Changjin II: Water Gate Bridge,6.2,70.0,2022-02-01,626203271.0,200000000.0,2.603,"War, History, Action, Drama","Zhu Yawen, Xin Yubo, Wu Jing, Wang Ning, Li Xiaofeng, Elvis Han, Hu Jun, Li Zhuoyang, Tang Zhiqiang, Duan Yihong, Chao Xu, Wang ZhenWei, Jerry Lee, Yang Yiwei, Zhuang Xiaolong, Jackson Yee, Du Chun, James Filbird, Tiger Xu, Quanbin Wang, Geng Le, He Yuefei, Zhang Hanyu, Liu Zhiwei, Chen Zexuan, Zhang Yue, Wang Likun, John F. Cruz","Tsui Hark, Chen Kaige, Dante Lam Chiu-Yin",426203271.0,2022,213.102,684608974.1031773,218653911.8551418,2
928242,La légende de Thierry Mauvignier,8.5,2.0,2021-12-19,87520.0,9000.0,1.199,Documentary,"Thierry Mauvignier, Joël Pyrene, Franck Beckmann, Pierre-Antoine Deborde, Jean-Yves Lissonnet, Frans Boyer, Michel Cordeboeuf, Lionel Monier, Thierry Bilisko",Dylan Besseau,78520.0,2021,872.444,103344.64944649448,10627.30627306273,12
928713,The Novelist's Film,6.6,39.0,2022-04-21,382227.0,71560.0,1.549,Drama,"Ha Seong-guk, Kim Min-hee, Kim Si-ha, Kwon Hae-hyo, Gi Ju-bong, Lee Eun-mi, Cho Yun-hee, Park Mi-so, Seo Young-hwa, Lee Hye-young",Hong Sang-soo,310667.0,2022,434.135,417877.1438332764,78234.36966176973,4
931176,Ah Girls Go Army,6.0,1.0,2022-02-01,1785000.0,1428000.0,0.687,"Comedy, Drama","Samantha Tan, Chloe Goh, Farah Farook, Apple Chan, Veracia Yong, Belle Chua, Karyn Wong, Maxi Lim Jun Liang, Yong Yu, Eswari Gunasagar, Summer Loh, Xixi Lim, Charlene Huang, Debra Loi, Shirli Ling, Vanessa Tiara Tay, Yang Guang Ke Le, Juliet Hor, Kelly Kimberly Cheong, Charlie Goh, Glenn Yong",Jack Neo,357000.0,2022,25.0,1951486.1633071403,1561188.9306457124,2
933554,2000 Mules,6.347,36.0,2022-05-20,1465513.0,5000000.0,7.054,Documentary,"Chris Cuomo, Don Lemon, Stacey Abrams, Joe Biden, Joy Reid, Wolf Blitzer, Charlie Kirk, Bret Baier, Debbie D'Souza, James O’Keefe, Mark Zuckerberg, Dennis Prager, Hans von Spakovsky, Chris Wallace, Gregg Phillips, Larry Elder, Catherine Engelbrecht, Sebastian Gorka, Eric Metaxas, Donald Trump, Shepard Smith, Dinesh D'Souza","Debbie D'Souza, Bruce Schooley, Dinesh D'Souza",-3534487.0,2022,-70.69,1602200.751622822,5466347.7963785445,5
934433,Scream VI,7.0,2730.0,2023-03-08,168961389.0,35000000.0,48.41,"Horror, Crime, Thriller","Barry Morgan, Jesse Camacho, Stephane Ishmael, Thomas Cadrot, Jack Champion, Liana Liberato, Thom Newell, Chanel Mings, Skeet Ulrich, Jenna Ortega, Roger L. Jackson, Mizinga Mwinga, André Bédard, Samara Weaving, Mason Gooding, Josh Segarra, Devyn Nekoda, Erika Prevost, Matthew Giuffrida, Jason Cavalier, Andre Anthony, Jasmin Savoy Brown, Courteney Cox, Eric Davis, Jenna Wheeler-Hughes, Jack Quaid, Hayden Panettiere, Elizabeth Neale, Akiva Schaffer, Henry Czerny, Dermot Mulroney, Tim Robinson, Céleste Dubé, Justin Johnson, Max Laferriere, Lydia Zadel, Tony Revolori, Melissa Barrera","Tyler Gillett, Matt Bettinelli-Olpin",133961389.0,2023,382.747,177445502.0676075,36757466.360354446,3
937278,A Man Called Otto,7.8,2993.0,2022-12-28,108961677.0,50000000.0,4.526,"Comedy, Drama","Alessandra Perez, Tom Hanks, Mack Bayda, Peter Lawson Jones, Peter Sipla, Juanita Jennings, David Magee, Joe Fishel, William Paul Clark, Kelly Lamor Wilson, Jared Frenke, Cindy Jackson, Jeff Hochendoner, Dominick Marrone, Aaron Marcus, Hunter Southwood, Greg Allan Martin, Emonie Ellison, Lily Kozub, Kristy Nolen, Rachel Layne, Clay Davis, Josephine Valentina Clark, Micah Southwood, Stephanie Swift, Truman Hanks, Tony Bingham, Kailey Hyman, Elle Chapman, Josefine Lindegaard, Kathleen Regan, Lavel Schley, Carl Clemons, John Higgins, Allyson R. Hood, Max Pavel, Ira Amyx, Bryant Carroll, Christiana Montoya, Jon Osbeck, Spenser Granese, James Peyton, Manuel Garcia-Rulfo, Mark Philip Stevenson, Mariana Treviño, Bodhi Wilson, Mike Birbiglia, Connor McCanlus, Julian Manjerico, Cameron Britton, Vance Tinsley, Patrick Stanny, Rachel Keller, Jon Donahue",Marc Forster,58961677.0,2022,117.923,119124484.59173214,54663477.96378545,12
938477,Panghrun,9.0,1.0,2022-02-04,132367.0,661839.0,2.376,"Drama, Romance, Fantasy, Horror, Mystery","Medha Manjrekar, Vidyadhar Joshi, Pravin Tarde, Sulekha Talwalkar, Gauri Ingavale, Amol Bavdekar",Mahesh Manjrekar,-529472.0,2022,-80.0,144712.81175264777,723568.4318414759,2
942626,Family Still Matters,9.0,2.0,2022-01-30,15000.0,5000.0,2.194,"Family, Comedy","Kelly Hancock, Alander Pulliam, Armani Barrett, Tyanta Snow, Jasmine Dampier, Sheila Mears, Brandin Stennis, Kyle Jordan, Shevy Oshea",Mark Banks,10000.0,2022,200.0,16399.043389135633,5466.347796378544,1
942922,80 for Brady,6.3,165.0,2023-02-03,29637811.0,28000000.0,6.117,"Comedy, Drama","Rob Corddry, John Gearries, Marc Rebillet, Kirby Ellwood, Evan Shafran, Patton Oswalt, Brian Jordan Alvarez, Derek Schiesel, Alex Moffat, Raymond Ejiofor, Harry Hamlin, Dan Aho, Nick Lane, Stephanie Nash, Matt Cordova, Noah Staggs, Jim Tavaré, Tom Brady, Roman Prophet, Andy Richter, Retta, Jordan Drake, Karina Wolfe, Alex Bentley, Jimmy O. Yang, Bob Balaban, Bonnie Hellman, Lucius Baybak, Daniella Covino, Amy Tolsky, Sara Gilbert, Pason, Michael Olvera Rodriguez, Zina Wilde, Gus Kenworthy, Beth Crosby, Rita Moreno, Billy Porter, Julio Cesar Ruiz, Angie Simms, Ron Funches, Guy Fieri, Glynn Turman, Laith Wallschleger, Charlie Morgan Patton, Julian Edelman, Matt Porter, Sally Field, Vincent Lionetti, Augustine Perez, Elizabeth Goodfellow, Matt Lauria, Jamaal Lewis, Katherine Cheng, Michael Matera, Brooke Shepherd, Sally Kirkland, Marshawn Lynch, Mellanie Hubert, Bill Kalmenson, Fatimah Hassan, Ray Buffer, Lily Tomlin, Ron G., Suzie Riemer, Vishal Patel, Rebecca Field, Samuel Taub, Jane Fonda, Danny Amendola, Darrell 'Silver' Hughes, Amber Chardae Robinson, Stevie Baggs Jr., Rob Gronkowski",Kyle Marvin,1637811.0,2023,5.849,31126024.023629803,29405973.08828356,2
945664,Lighting Up the Stars,7.375,36.0,2022-06-24,253816909.0,8800000.0,4.322,Drama,"Janice Wu, Zheng Weili, Chen Chuang, Liu Ya Jin, Chen Yuqi, Liu Lu, Wang Ge, Li Chunai, Zhu Yilong, Xiao Ai, Yang Enyou, Luo Jingmin",Liu Jiangjiang,245016909.0,2022,2784.283,277490300.2391527,9620772.121626236,6
945703,Post Truth,7.088,34.0,2023-03-10,102500000.0,14506629.0,2.122,"Comedy, Action","Li Xueqin, Wu Haochen, Yang Di, Cao Bingkun, Ni Hongjie, Zhang Lin, Lan Xiya, Ma Li, Dong Chengpeng, Ye Tian, Jia Bing, Chanart, Yin Zheng, Yu Yang, Wang Shengdi, Liang Chao, Waner Zhang, Qiao Shan, Pan Binlong, Liu Jinshan, Deng Fei, Victoria Song, Wang Xun, Bai Yu",Dong Chengpeng,87993371.0,2023,606.574,107646865.76960948,15235055.070561208,3
946261,I'm Still Here,8.0,1.0,2022-01-25,5000.0,1000.0,0.6,Drama,"Lourdes Arduz, Mikaela Bravo",Samuel Arduz,4000.0,2022,400.0,5466.347796378544,1093.2695592757088,1
947507,Just Super,5.5,21.0,2022-09-30,2013434.0,3800000.0,9.048,"Animation, Family, Fantasy","Adrian Sivertsen Figenschou, Hennika Eggum Huuse, Leon Asak, Tobias Santelmann, Atle Antonsen, Henriette Marø, Johannes Kjærnes, Desta Marie Beeder, Charlotte Frogner, Espen Sandvik, Ariane Ramborg, Sverre Jonasson, Line Verndal, Todd Bishop Monrad Vistven, Jan Martin Johnsen, Oliva Stene-Larsen, Kari Simonsen",Rasmus A. Sivertsen,-1786566.0,2022,-47.015,2201226.101810728,4154424.325247694,9
947938,Dolphin Boy,6.5,73.0,2022-04-07,2613252.0,4000000.0,16.78,"Animation, Adventure, Fantasy, Comedy","Yuliya Rudina, Yuliya Zorkina, Polina Avdeenko, Boris Khasanov, Vasilisa Ruchimskaya",Mohammad Kheyrandish,-1386748.0,2022,-34.669,2856988.862316365,4373078.237102835,4
949423,Pearl,7.239,2114.0,2022-09-16,10139416.0,1000000.0,5.019,Horror,"Emma Jenkins-Purro, Alistair Sewell, David Corenswet, Todd Rippon, Mia Goth, Gabe McDonnell, Shaman Theron, Lauren Stewart, Grace Acheson, Tandi Wright, Matthew Sunderland, Amelia Reid",Ti West,9139416.0,2022,913.942,11085114.861633072,1093269.5592757089,9
953948,Guinness Guru,10.0,1.0,2022-01-22,342322.0,12000000.0,0.6,"Drama, Thriller, Comedy, Horror",Luke Curley,Luke Curley,-11657678.0,2022,-97.147,374250.2220703792,13119234.711308507,1
955659,Me contro Te: Il film - Missione giungla,7.8,10.0,2023-01-19,5280000.0,4535077.0,2.979,"Family, Fantasy","Michele Savoia, Pierpaolo Zizzi, Gianluca Briganti, Massimiliano Vado, Sofia Scalia, Nicola Pavese, Giustina Buonomo, Martina Palmitesta, Luigi Calagna, Angelica Furlato, Antonella Carone, Gennaro Pelliccia",Gianluca Leuzzi,744923.0,2023,16.426,5545126.353790614,4762798.293403348,1
959326,Em and Trinh,5.7,3.0,2022-06-17,3813746.0,2156845.0,0.128,"Romance, Music, War, History, Documentary","Việt Hưng, Bùi Lan Hương, Việt Anh, Phạm Quỳnh Anh, Hoàng Hà, Trần Lực, Lương Anh Vũ, Nakatani Akari, Phạm Nhật Linh, Chiều Xuân, Hà Quốc Hoàng, Samuel An, Phạm Nguyễn Lan Thy, Trọng Trinh, Bảo Long",Phan Gia Nhat Linh,1656901.0,2022,76.821,4169452.408609498,2358012.9825760163,6
960206,Godland,6.9,160.0,2022-12-01,1560518.0,5000000.0,3.557,Drama,"Elliott Crosset Hove, Birta Maria Gunnarsdottir, Friðrik Hrafn Reynisson, Guðmundur Samúelsson, Ísar Svan Gautason, Waage Sandø, Ingimundur Grétarsson, Friðrik Friðriksson, Ída Mekkín Hlynsdóttir, Snæbjörg Guðmundsdóttir, Hilmar Guðjónsson, Gunnar Bragi Þorsteinsson, Jacob Ulrik Lohmann, Ingvar E. Sigurðsson, Vic Carmen Sonne",Hlynur Pálmason,-3439482.0,2022,-68.79,1706066.826101811,5466347.7963785445,12
960258,Shark Bait,5.7,332.0,2022-05-13,1824152.0,5000000.0,3.551,"Horror, Thriller, Action, Adventure","Joshua Takacs, Holly Earl, Catherine Hannay, Manuel Cauchi, Jack Trueman, Thomas Michael Flynn, Maxime Durand, Malachi Pullar-Latchman",James Nunn,-3175848.0,2022,-63.517,1994289.853091903,5466347.7963785445,5
960769,Buya Hamka Vol. 1,6.0,10.0,2023-04-19,1195408.0,4407172.0,2.238,"Drama, History","Ben Kasyafani, Mawar Eva De Jongh, Zayyan Sakha, Sulistyo Kusumawati, Novita Hardini, Donny Kesuma, Ade Firman Hakim, Yoriko Angeline, Yoga Pratama, Laudya Cynthia Bella, Ferry Salim, Donny Damara, Raditya Albuqhari, Alfie Alfandy, Ajil Ditto, Desy Ratnasari, Ivan Leonardy, Marthino Lio, Wafda Saifan Lubis, Verdi Solaiman, Rasyid Albuqhory, Anjasmara, Vino G. Bastian, Bima Azriel, Roy Sungkono, Carmela van der Kruk, Mellya Baskarani",Fajar Bustomi,-3211764.0,2023,-72.876,1255433.4099113883,4628470.758122744,4
962543,The Worst Ones,6.887,71.0,2022-12-07,19833.0,2600000.0,7.096,"Drama, Comedy","Anaïs Germe, Nicolas Dehedin, Aurora Fay, Virginie Cordier, Timéo Mahaut, Sophie Bourdon, Silvia Fournier, Florence Lefebvre, Anne-Philippe Lasalle, Rémy Camus, Michel Dubois, Carima Amarouche, Johan Heldenbergh, Esther Archambault, Freddy Boucher, Cathie Bomy, Julien Bodart, Matthias Jacquin, Loïc Pech, Dominique Frot, Fabienne Dufour, Pascal Fournez, Mallory Wanecque, Mélina Vanderplancke, Nolan Trupin, Nathalie Desrumaux, Angélique Gernez, François Créton","Lise Akoka, Romane Gueret",-2580167.0,2022,-99.237,21682.815169115136,2842500.854116843,12
964609,It Ends With A Knife,10.0,1.0,2020-06-19,10000.0,10000.0,1.4,Horror,Kevin Lucero Less,Kevin Lucero Less,0.0,2020,0.0,12364.760432766616,12364.760432766616,6
964980,Air,7.3,1987.0,2023-04-05,90100000.0,80000000.0,11.162,"Drama, History","Tom Papa, Jackson Damon, Marlon Wayans, Chris Messina, Al Madrigal, Julius Tennon, Chris Tucker, Asanté Deshon, LeChristopher Williams, Damian Young, Tami Jordan, Mackenzie Rayne, Ben Affleck, Haylee Baldwin, Jay Mohr, Jerry Plummer, Martina De Leon Diaz, Viola Davis, Jessica Green, Matthew Maher, Billy Smith, Gabrielle Bourne, Ari Davis, Dempsey Gibson, Geoffrey Gould, Michael O'Neill, Ure Egbuho, Barbara Sukowa, Jason Bateman, Joel Gretsch, Albert Stroth, Joshua Funk, Michael Jordan, Deloris Jordan, Matt Damon, Dan Bucatinsky, Richard Allan Jones, Barack Obama, Andy Hirsch, Jeff Cook, Gustaf Skarsgård",Ben Affleck,10100000.0,2023,12.625,94624220.54479817,84017065.96652445,4
972021,The Torturer,10.0,1.0,2020-05-02,50000.0,10000.0,3.405,"Thriller, Mystery","Nathan Gershon, Kristin Keith, Richard Houghton, Charlie Hodges, Lawrence Varnado, Robb Hudspeth, Paul T. Taylor, Cory W. Ahre, Lance Parker",Joe Manco,40000.0,2020,400.0,61823.80216383308,12364.760432766616,5
972230,Maybe I Do,5.5,219.0,2023-01-27,4393504.0,7500000.0,3.558,"Comedy, Romance, Drama","James Monroe Iglehart, Susan Sarandon, Emma Roberts, Diane Keaton, Adrienne Acevedo Lovette, DazMann Still, Natalia Ortega, Richard Gere, William H. Macy, Michael Kostroff, James Earl Jones II, John Rothman, Luke Bracey, Azriél Patricia, Joshua Jacobs",Michael Jacobs,-3106496.0,2023,-41.42,4614116.442402363,7876599.934361667,1
977506,The Crime Is Mine,6.4,405.0,2023-02-24,10436638.0,13700000.0,5.123,"Crime, Comedy, Mystery, Drama","Félix Lefebvre, Anne-Hélène Orvelin, Rebecca Marder, Dominique Besnehard, Isabelle Huppert, Nadia Tereszkiewicz, Franck de la Personne, Lucía Sánchez, Myriam Boyer, Régis Laspalès, Jean-Claude Bolle-Reddat, Radostina Rogliano, Michel Fau, Georges Bécot, Olivier Broche, Dany Boon, Paul Beaurepaire, Fabrice Luchini, Evelyne Buyle, Jean-Christophe Bouvet, Daniel Prévost, André Dussollier, Suzanne De Baecque, Édouard Sulpice",François Ozon,-3263362.0,2023,-23.82,10960696.2914342,14387922.546767311,2
978071,Dead Vision,10.0,1.0,2021-08-25,1000.0,1500.0,0.6,"Horror, Comedy","Courtney Wise, Mac McMurchy, Riley McMurchy, Caelan McMurchy, Kavan Mulvey, Jon Korns, Kayla Carter, Ezekiel Lowe",Kavan Mulvey,-500.0,2021,-33.333,1180.8118081180812,1771.2177121771217,8
978870,Last Night of Amore,7.158,483.0,2023-03-09,3800000.0,9500000.0,10.32,"Thriller, Crime","Camilla Semino Favro, Ruichi Xu, Mao Wen, Carlo Gallo, Noemi Bertoldi, Katia Mironova, Linda Caridi, Antonio Gerardi, Fabrizio Rocchi, Martin Francisco Montero Baez, Francesco Di Leva, Shi Yang, Pang Bo, Viktorija Portnova, Wang Fifi, Pierfrancesco Favino, Michele Bottini, Alice Bossi",Andrea Di Stefano,-5700000.0,2023,-60.0,3990810.633409912,9977026.583524778,3
980078,Winnie the Pooh: Blood and Honey,5.0,1419.0,2023-01-26,7717044.0,100000.0,9.028,"Horror, Thriller","Natasha Rose Mills, Gillian Broderick, Nikolai Leon, Richard D. Myers, Frederick Dallaway, Craig David Dowsett, Richard Harfst, Maria Taylor, Bao Tieu, Danielle Scott, Amber Doig-Thorne, Danielle Ronald, Paula Coiz, Jase Rivers, Marcus Massey, Simon Ellis, Natasha Tosini, Chris Cordell, Toby Wynn-Davies, May Kelly",Rhys Frake-Waterfield,7617044.0,2023,7617.044,8104542.435182147,105021.33245815556,1
980146,Kabaddi 4: The Final Match,10.0,1.0,2022-05-27,2633654.0,225000.0,1.227,"Comedy, Drama","Buddhi Tamang, Dayahang Rai, Chinimaya Gurung, Saugat Malla, Pushkar Gurung, Upendra Subba, Bijay Baral, Gaumaya Gurung, Kamal Mani Nepal, Maotse Gurung, Miruna Magar",Ram Babu Gurung,2408654.0,2022,1070.513,2879293.747864708,245985.6508370345,5
982683,"Qahfiya, Ghutra, and Aqal",8.0,2.0,2022-03-31,55000000.0,24000000.0,0.762,Comedy,"Hasan Al-Ballam, Khaled Alsajari, Zahra Arafat, Mohamed Al-Ramadan, Khaled Al Mudhaffar, Abdullah Al-Badr, Abdulaziz Al-Nassar, Ahmed Al-Aounan, Fahad Al Bannai",Abdullah Al-Badr,31000000.0,2022,129.167,60129825.76016399,26238469.42261701,3
983883,Marry My Dead Body,7.0,152.0,2023-02-10,15410325.0,1874400.0,10.819,"Comedy, Mystery, Action","Austin Lin, Ho Ray-Kang, Chen Yen-Tso, Che-Wen Tsai, Ma Nien-Hsien, Lin He-Hsuan, Tsai Chen-Nan, Greg Hsu, Wang Jun, Emma Lin, Aaron Hong, Gingle Wang, Shu-Wei Wu, Tou Tsung-Hua, Cliff Cho, He Zhong-Jun, Liao Qiu-Kun, Cheng Chih-wei, Aaron Yan, Dean Tong, Zuo Feng-Xiang, Chris Lee, Liu Kuan-ting, Man-Chiao Wang, Kurt Hsiao, Chang Tsai-hsing",Cheng Wei-hao,13535925.0,2023,722.147,16184128.65113226,1968519.855595668,2
985939,Fall,7.145,4039.0,2022-08-11,17363261.0,3000000.0,62.685,Thriller,"Jasper Cole, Darrell Dennis, Julia Pace Mitchell, Bamm Ericsen, Branden Currey, Mason Gooding, Nick Lynes, Grace Caroline Currey, Evie Mann, Virginia Gardner, Joseph Mann, Jeffrey Dean Morgan",Scott Mann,14363261.0,2022,478.775,18982724.701059103,3279808.677827127,8
988595,Mat Kilau,6.9,12.0,2022-06-23,5283447.0,1814059.0,0.759,"Action, History, War, Adventure, Drama, Thriller","Sathisvaran Magesvaaran, Awie Bakri, Beto Kusyairy, Johan As'ari, Ellie Suriaty, Mark Geoffrry, Kris Law, Namron, Farah Ahmad, Shaharuddin Thamby, Z.Zamrie, Ali Karimi, Geoff Andre Feyaerts, Wan Hanafi Su, Zarina Zainoordin, Dennis Arthur, A. Galak, Adi Putra, Harith Haziq, Rahim Razali, Yayan Ruhian, Khir Rahman, David Abraham, Wan Suhaimi, Siraj Alsagoff, Fattah Amin, Megat Terawis, Mubarak Majid, Jalaluddin Hassan, Farid Amirul",Syamsul Yusof,3469388.0,2022,191.25,5776231.773146566,1983255.4834301327,6
990326,A Guilty Conscience,6.6,47.0,2023-01-20,10000000.0,2800000.0,5.553,"Crime, Mystery, Comedy","Michael Wong, Adam Pak Tin-Nam, DeeGor Ho, Lee Wong, Alannah Ong, Bowie Lam, Renci Yeung, Joseph Li Pak-Kin, Solomon Chan Kin-Chuen, Ranson Ma, Sheldon Lo, Dayo Wong Chi-Wah, Michael Lau, Tse Kwan-Ho, Ronald Yan Mau-Keung, Louise Wong, Fish Liew, Vincent Kok Tak-Chiu, Sherlock Mak, Keith Ng Shui-Ting, Wong Chi-Wai, Lam Tze Yuen",Jack Ng Wai-Lun,7200000.0,2023,257.143,10502133.245815556,2940597.308828356,1
992119,Manchester in the 1970s,10.0,1.0,2022-06-28,65000.0,12000.0,0.6,Documentary,Zain Ullah,Zain Ullah,53000.0,2022,441.667,71062.52135292107,13119.234711308509,6
994143,Skinamarink,5.5,281.0,2023-01-13,2100000.0,15000.0,23.556,Horror,"Jaime Hill, Kyle Edward Ball, Dali Rose Tetreault, Lucas Paul, Ross Paul",Kyle Edward Ball,2085000.0,2023,13900.0,2205447.981621267,15753.199868723335,1
997660,Nightsiren,5.6,25.0,2022-09-29,94914.0,1720000.0,3.45,"Mystery, Drama, Horror","Peter Čižmár, Juliana Oľhová, Marek Geišberg, Iva Bittová, Ivan Tabačák, Eva Mores, Martin Gallo, Natalia Germani, Peter Tomán, Denis Polyák, Róbert Jakab, Monika Horváthová, Miroslav Gerec, Milan Mikulčík, Jaroslav Straka, Ela Stanová, Matúš Ryšan, Sára Tömölová, Daniela Kenderová, Peter Ondrejička, Noël Czuczor, Mária Stafuríková, Petra Vajdová, Jana Oľhová, Timothy Hlinka, Monika Potokárová, Zuzana Konečná",Tereza Nvotová,-1625086.0,2022,-94.482,103766.58694909464,1880423.6419542192,9
999278,The Goldsmith,6.1,81.0,2022-10-08,63830.0,250000.0,15.575,"Horror, Thriller","Mike Cimini, Giuseppe Pambieri, Valentina Carbone, Stefania Casini, Rita Reggiani, Manuela De Tommaso, Matteo Silvestri, Frédéric Graziani, Antonio Cortese, Gianluca Vannucci, Matthias Cavallo, Stefano Fregni, Andrea Porti, Tania Bambaci",Vincenzo Ricchiuto,-186170.0,2022,-74.468,69783.3959685685,273317.3898189272,10
1000521,Princes of the Desert,7.0,21.0,2023-02-08,1678897.0,11000000.0,0.771,"Adventure, Family, Comedy","Yassir Drief, Alexandra Lamy, Youssef Hajdi, Pierre Hancisse, Amine Ennaji, Antonythasan Jesuthasan, Mustapha Grumij, Driss Ouhssin, Nadia Benzakour, Anas El Baz, Mohammad Omrani, Said Bey",Eric Barbier,-9321103.0,2023,-84.737,1763200.0,11552346.570397113,2
